,content
1226,대박난 뉴진스 글포티/미포티 순위(전곡진입)+영포티
1227,갤럭시폰 + 아이패드 조합에 대한 의견...jpg
1228,모른 척 할테니 다시 컴백 해달라는 요청이 많았던 여솔 데뷔곡 삼대장...jpg
1229,"월 300밑으론 파인 다이닝, 오마카세 금지"
1230,뉴진스 앨범 실물...... jpg
1231,실종 7개월만에 찾은 강아지.twt
1232,녹음실 버전 샤이니 HARD.ytb
1233,교권추락 이슈때 자주보이는 교사 관련글 패턴
1234,한국 교사 연간 수입 6만달러(약 7200만원)로 세계9위
1235,먹고나면 현타오지는 음식 쓰고가자
1236,일본 아이돌 립싱크 발각 레전드
1237,폭우로 삶의터전 날아간 모자에게 무료숙식 제공한 모텔사장.jpg
1238,드디어 뜬 10준수 전신사진.jpg
1239,"신림 칼부림 사건 펨코, 디씨 ^일부^ 반응.jpg"
1240,푸바오 로봇청소기 시절.gif
1241,아라시에서 대중적인 호감도가 제일 높다는 멤버.jpg
1242,수업 첫날 1시간만에 아동기분상해죄로 아동학대 신고당한 23세 교사
1243,전신마비로 수술했던 배정남 반려견 '벨' 근황.gif
1244,반도의 흔한 여자 중학생들 근황.jpg
1245,(MBTI) 다른 유형들이 보면 놀라는 IxFx의 플러팅
1246,권은비 오늘자 워터밤 프리뷰
1247,아기 푸바오가 엄마한테 혼나는 이유
1248,금쪽이 방송 끝나고 올라온 글.twt
1249,만나이 적용되고 나는 어느쪽에 가까운가???
1250,최근 복구되고 있는 더쿠 글.gif 마다 따라다니는 의문의 움짤
1251,소아과 문닫게 만드는 방법도 가지가지
1252,트위터에서 알티 타고 있는 송바오 말 알아듣는 아이바오
1253,하와이에서 구매할 수 있는 산리오 캐릭터즈인형.jpg
1254,일본여행가서 하면 ㅈ되는일
1255,전국에 배송된 독극물 우편물 최초 발송지 밝혀짐.jpg
1256,진짜.. 이유는 명확히 말할 수 없지만 이런 직장인들 존많임
1257,ㄹㅇ한줌시절의  푸바오gif
1258,레딧에서 투표한 '아시아에서 산다고 하면 어디에서 살래?'.jpg
1259,절대 소매치기 안 당하는 가방
1260,"학교서 수업받다 쓰러진 초등생, 뇌출혈로 숨져…학교 대응 논란"
1261,SM 신인남돌 팀명 이거인듯?
1262,잘생김 콜렉터 다운 최근 홍석천 인스타그램에 올라온 남돌 4명.jpg
1263,대리님 대리님 ㅠㅜㅜㅜㅜㅜ 대리니임...... 바쁘시겠져...?
1264,초등교사가 애들 사진 안찍어주는 이유
1265,지금 일주일간 한국에서 일어난 사건
1266,국내 성매매 실태는 얼마나 심각한 수준일까?
1267,"현대자동차, '오송 지하차도 의인' 유병조 씨에게 신형 화물차 지급"
1268,갤럭시 Z플립5 홍보 이미지.jpg
1269,故채수근 상병 영결식에서 눈물바다가 된 해병대원들
1270,"[초점] ""아이폰 안 쓰면 왕따"" 잘파세대 심화…'아재폰' 탈출 나선 삼성 전략은"
1271,동기가 이모티콘 따라써서 기분 나쁨
1272,푸바오 먹방보다 이런 거 찍힘.twt
1273,이젠 봐도 모르는 게 더 많은 의정부고 2023년 졸업사진.jpg
1274,한국에 있는 유일한 수컷 판다🐼
1275,[나혼산] 김대호 아나운서 보고 거울치료 하는 기안84
1276,의욕도 예의도 없는 서바이벌 참가자 때문에 댕빡친 아이키
1277,눈 못 낮추겠다는 30대 미혼남
1278,금쪽이 옆에 착한 애들 억지로 붙여놓는다?
1279,요즘 중딩들 SNS 근황
1280,아들이 팀 마스코트한테 야!라고해서 빡친 야구선수의 꿀밤엔딩..
1281,국내여행 가장 큰 장벽
1282,정체불명소포로 불안해할 덬들을 위한 꿀팁
1283,"'대통령 관저 개입' 백재권 ""尹은 악어, 文은 소…조국은 진돗개"""
1284,김이나가 말해주는 여자 속옷의 비밀 (Feat. 남자들은 잘 모름)
1285,[속보]'대만발 정체불명 소포' 어제 하루만 전국서 987건 신고접수
1286,원피스 | 공식 예고편 | 넷플릭스
1287,"""카드가 없어요"" 당황한 승객에게.. 4212번 버스에서 일어난 일"
1288,호불호 엄청 갈리는 빵
1289,지방 취업보다 서울 백수로...남방한계선 못넘는 청년들
1290,"""나 빼고 다 일본 가"" 진짜였네…올 상반기 日 찾은 외국인 1위 한국인"
1291,덬들은 작가 김은희 작품중에 재밌게 본거 뭐있어?
1292,(대면으로는) 초면인 팬에게 뭔가 달라졌다고 말하는 장원영.twt
1293,"""없어서 못판다""…유통업계, 아사히캔 물량 확보전 '치열'"
1294,아마 아무도 안궁금했고 나만 궁금했을 거 같은 음료수 뚜껑 구조
1295,앰버서더 발탁에 3000만원 목걸이 '품절'..놀라운 '뷔 이펙트'
1296,엄정화 소개팅 이효리 문제의 발언
1297,방탄소년단 정국 BBC One <The One Show> SEVEN 라이브 무대 (공식계정)
1298,조규성 데뷔골.gif
1299,태국 국민이라면 정말 암담할 것 같은 현재 태국의 상황을 알아보자.txt
1300,러바오 레전드영상
1301,정부 “지나친 학생인권조례 재정비”… ‘휴대전화 소지’부터 손볼듯
1302,애인의 10년 짝사랑 상대 vs 5년 만난 전애인
1303,"백인 보수들 결집 중인 ""빌보드 핫 100"" 3위 예측의 인물"
1304,방탄소년단 정국 솔로 싱글 'SEVEN' 영국 오피셜 싱글 차트 3위!!🎊🎉
1305,자기감정 표현 위한 감정단어모음
1306,16년 활동하면서 몸이 힘들어서 처음 울었다는 샤이니 키..twt
1307,일 잘하는 걸로 유명한 방탄소년단 음원정보팀이 만든 것 중에 제일 반응 좋았던 기능
1308,여러분 절대 모르는 아이랑 놀아주지 마세요 폭행으로 고소 당합니다
1309,네이버페이 25원
1310,발사이즈가 반드시 키를 따라가는건 아님.jpg
1311,커플바프 찍은 쥴리엔강-제이제이 커플 (약후)
1312,"[단독] 서울 신림동 대낮 묻지마 살인…""사는 게 어려워 범행"""
1313,실시간 더쿠 공지에서 찐으로 놀란 부분..jpg
1314,넷플릭스 신작 큰 거 온다...
1315,"""숨진 교사 49재에 총파업""…교사들 줄줄이 동참 예고"
1316,친구 남편의 불륜을 내 친구에게 알린다 vs 안 알린다
1317,오늘 공개된 서이초 선생님께서 쓴 손편지
1318,알티타고 있는 아이브 장원영 직찍
1319,고척 4층 맨 뒷자리에서도 잘 즐기는 세븐틴 팬들ㅋㅋㅋㅋㅋ
1320,"학교서 수업받다 쓰러진 초등생, 뇌출혈로 숨져…학교 대응 논란"
1321,뉴진스 음원 총공팀 사과문
1322,"대통령 관저 후보 찾았던 ‘풍수·관상가’, 윤 대통령에 “난세에 필요한 상”"
1323,그지꼴을 하고 와서 아이바오 따라다니는 푸바오
1324,정신건강의학과의사회에서 교사들에 관한 성명 내줌
1325,몬스타엑스 셔누X형원 <Love Me A Little> MV Teaser 1
1326,옆차가 안 끼워줄 때 써보세요....twt
1327,배우 박보영 발 사이즈.jpg
1328,유해 의심 해외소포…국방과학연구소 '위험물질 없다'
1329,"""밝은 목소리 자제 좀""…상상 초월 학부모들"
1330,역대 남성 솔로 곡 스포티파이 위클리 차트 순위.jpg(feat. 방탄 정국 역대 1위)
1331,송바오 눈빛공격하는 아이바오🐼 (판다와쏭)
1332,뉴진스 음원총공팀 공식 입장
1333,복어 5만 마리 방류 . jpg
1334,유튜버 큐영 공지글
1335,"엑소 장수 비결 “멤버들과 친한 게 중요, 싸운 적 한 번도 없어”"
1336,병원 못구해서 대전에서 세종까지 이송된 초등생 사망
1337,8년전 영상이지만 조회수 천백만회에 간증 쏟아지는 소화돕는 요가
1338,실시간 정국 솔로곡 'Seven'이 세계적으로 얼마나 터졌나 실감짤.jpg
1339,기안84 인스타 업뎃 (with 이시언&덱스)
1340,"[단독] 경찰, 천공 아닌 ‘제2의 풍수학자’ 尹 관저 후보 방문 확인"
1341,(역수입) 사회성 없을수록 오히려 하면 안되는 직업
1342,방탄 음원정보팀 사이트 베껴쓴 뉴진스 음원총공팀 + 뒷담 의혹
1343,오송 지하차도 근처 수해복구 하던 근로자 사망..폭염원인 추정
1344,영지랑 같은 오피스텔 사는디 갈비세트 받음
1345,윤석열 장모 법정 구속 장면
1346,당근마켓에 올라온 일제강점기 서대문 형무소 시체처리 사진
1347,임지연 청룡시리즈어워즈 드레스 후보들.jpg
1348,이젠 안바르면 ㅈ되는 썬크림에 관하여
1349,한국이 싫다는 중국 MZ세대들.jpg
1350,심각한 현재 전세계 폭염 상황.jpg
1351,해병대 수색 당시 영상 뜸
1352,"👮🏻‍♂️""할머니, 물 찼어! 업히셔."" 👵🏻""미안혀."""
1353,"속보] 최은순 징역 1년 법정구속... ""죽어버리겠다"" 고함치다 끌려가"
1354,신림역 피의자 키 165cm 30대 무직 남성 “커플인 남성 노려 찔러”
1355,7월 21일 뮤직뱅크 1위
1356,신림역 흉기 난동 가해자가 경찰 오자마자 한 말
1357,아니 할... 할부지????? (푸리둥절)
1358,이거 헌책방에서 산 건데 보세요. 1991년도에 어떤 남학생이 고3 형에게 쓴 편지임. 글씨도 내용도 지금 보니 충격임. 이 정서는 다 어디로 가버렸지
1359,엄청 실수 하는 뮤뱅 엠씨 수습 해주는 뉴진스 혜인
1360,'댄스가수 유랑단' 이효리의 오지랖이 거북했다
1361,[단독] 서울 시내 우체국서 잇따라 정체불명 '노란 소포' 발견 + 기사 추가
1362,영화평론가 박평식 뒷목잡게하는 소식
1363,뉴진스 초동 1일차 110만장 돌파
1364,오늘 판다와쏭 예고
1365,[속보] 윤 대통령 장모 ‘잔고증명 위조’ 항소심서 법정구속
1366,<본인등판> 엑소 디오 도경수  (더쿠 꽤 많이 나옴ㅋ)
1367,학교 체벌 어느날 갑자기 사라진 이유
1368,[오피셜] 김동률 콘서트 개최
1369,"“내 세금으로 월급 받잖아”, “애 낳아본 적 있어?” 이런 말에 젊은 교사 5000명 학교 떠났다"
1370,안산 고잔 이마트 근황 (위험물 의심신고)
1371,몇년전과 비교해서 훨씬 심해진것 같다는 현재 초등학교 분위기 (교사들 증언글)
1372,그 드레스 색깔 논란 최신 근황
1373,팬들사이에서 반응좋은 뉴진스 민지 ETA 뮤비 자동차씬.gif
1374,신림역 범인 전과 17범 아니라고함
1375,펌)초등학생들이 덩치큰 남자선생님들은 무서워한다는것도 옛말인 이유
1376,"얘들아 교수님께 채팅 남길때 ~용, ~욤, ~여 ㅋㅋ ㅠㅠ 이런거 좀 쓰지말자"
1377,영화 ＜바비＞ 얘기 하는 남돌
1378,엘리멘탈 픽사역대 한국흥행 1위 기사 보신듯한 감독님
1379,"'의원 연루설' 맘카페 유포자, 한기호 앞에서 눈물로 선처 호소"
1380,[단독] 웨이브-티빙 합병 추진 막바지...최종 담판만 남아
1381,사과농장에 러시아일꾼 쓴 후기
1382,"담임 폭행 양천구 초등생 부모 ""선생님에 용서 빌고 싶다""…논란 확산에 언론사에 전해와"
1383,혈액을 간장으로 교체한 생선회
1384,"해수부 차관 ""국민들이 미신 믿고 있는 것 같아"""
1385,청룡시리즈어워즈 차은우 이광수 수지 쓰리샷
1386,"""오은영이 학부모들 여럿 망쳤다""…금쪽이 논란 '활활' [이슈+]"
1387,어느 무인텔 후기(반전)
1388,송바오 안아주는 푸바오.gif
1389,조카가 약간 금쪽이 기질이 보였는데 언니가 못지않게 싸가지라 치유된 거 같음 ㅎ
1390,영화 바비 리뷰로 사과문 올린 영화의 전당
1391,[단독] 신림역 인근서 칼부림…피해자 4명 병원으로
1392,"경찰, '교사 극단선택 사건' 서이초 교사 60여명 전원 조사"
1393,"교수 : ""자네, 혹시 결혼했나?"""
1394,왕년에 날리셨다는 95세 할머니
1395,"2312억 떼먹고 숨진 '빌라왕', 배후 없었다…'공소권 없음' 수사 종결"
1396,뉴진스 멜론 탑100 진입 순위
1397,최민수와 살면서 깨달음을 얻은 강주은.jpg
1398,독극물 의심 우편물 생김새.jpg
1399,곽튜브: 정국은 BTS고요
1400,지수 홈마가 찍어준 침착맨.jpg
1401,목동 맘카페에 올라온 어느 신규교사의 글
1402,"[오피셜] 파리 생제르망, 방한 확정"
1403,사족보행 '로봇개' 대통령실 지킨다…용산 입성
1404,블랙핑크 지수 인스타 업뎃
1405,[긴급재난문자] 대전 동구 주산동 테러의심 국제우편물 신고 접수됨
1406,요즘 놀랄정도로 저렴하다는 일본 여행
1407,전세계적으로 노래 시간 짧아진 거 체감되는 뉴진스 컴백 앨범...jpg
1408,형사 : 왜 배 중앙에 中 중 心 심 이라고 문신한거요?
1409,NewJeans (뉴진스) 'ETA' Official MV
1410,배달 리뷰보고 슬퍼진 사장님.....
1411,환경을 위해 스벅 등 카페에 도입된 종이 빨대 근황
1412,"서울 교사들 사이에서 기피지역이라는 강남구, 서초구"
1413,이번에도 엄청 갈린다는 뉴진스 노래픽.jpg
1414,소년원 출신이 교회 다니는거 싫지않음?
1415,영화관 발꼬락 남자 진상 공개
1416,"서영교 ""내 딸은 미혼""…한기호 이어 '서이초 의혹' 일축"
1417,감사의 인사 (주토피아 송바오글)
1418,그거 아세요.. 대학도 개판 오분전 입니다..
1419,교사들 모금해서 교권회복 위한 트럭시위 진행중
1420,한문철TV 무단횡단 사고 (클릭주의).gif
1421,유튜브 구독 안하는 사람들 중에 이런 이유 꽤 있음
1422,"""팁으로 마음 전하세요 ""...카카오 택시에 새로 추가된 신기능"
1423,아이바오와 푸바오의 극명한 행동 차이
1424,모동숲 섬꾸한 뒤 팬들 다시 초대한 NCT 태용
1425,'신이 너와 함께 한다' 로도 보이는 뉴진스 신곡 이름.jpg
1426,어제 뉴스에서 동생바오들 형님 취급받은 푸바오
1427,한국 롤렉스 센터에서 생긴 일.jpg
1428,교장실좀 그만 찾아오세요 학부모님들
1429,푸바오네 인기 있는 이유 중 하나 (feat 혐오의 시대)
1430,푸바오 유튜브 최고 조회수 영상
1431,이상하다고 말 나오는중인 故채수근 상병 빈소 입구에 붙은 영정사진
1432,GFS. 제5호 태풍 '독수리' 29일께 중부지역 관통 예상
1433,어느 자폐아 부모의 글
1434,핫게에 엄마들이 모여 교사 욕하는 커뮤라고 하는 82쿡 실시간 반응(new!!)
1435,제자에 머리채 잡힌 초등교사…학부모 “싫어서 그랬겠지”
1436,학부모들의 이번 교사사망사건 반응
1437,번호 안 알려주는 선생 번호 알아내는 방법
1438,"차태현X조인성, 美 서부 사장님 된다…‘어쩌다사장3’ 출연 확정[공식]"
1439,과거 교권 추락 심각했던 일본 공교육 현황
1440,어제 생일 라방하다 잠든 푸바오🐼의 배
1441,요즘에는 앨범 내면 방송 한번 돌고 끝내잖아
1442,추모 프로필 사진 썼다고 학부모에게 문자받은 초등학교 선생님 근황
1443,담임 선생님 번호 요즘은 비공개인가요??
1444,영화 <바비> 씨네21 별점
1445,[단독] 교통카드 안 찍고 지하철 타는 시대...서울시 ‘태그리스’ 도입
1446,"[단독] 조병규 ""뉴질랜드에서 소송걸어 학폭했다는 누명 벗고 싶다"""
1447,푸바오는 인간 나이로 몇 살쯤 될까
1448,"유튜브 영상, 댓글이나 커뮤에서 본 가장 기억에 남는 '틀린 맞춤법' 적고가세요 📌"
1449,아이돌 팬 사찰했다고 말나왔던 드라마....jpg
1450,"tvn 알쓸시리즈 새롭게 시작하는 ""알쓸별잡"" 출연진"
1451,서이초로 몰린 전국 교사님들.gif
1452,[제2회 BSA 심사평] 송혜교vs'더 글로리'→박지훈·임지연 몰표의 주인공
1453,롤링스톤에서 선정한 최고의 케이팝 100
1454,여러분이 중학생때 나온 소녀시대 노래.twt
1455,시청자들과 신들린 드립이 오가는 개웃긴 주우재 라방 근황.jpg
1456,"중국 테니스 선수, 상대 비신사적 행위에 경기 도중 기권"
1457,＜새벽 2시 이후에 자면 수면 효과가 절반이다＞
1458,"영국 BBC Radio에서 완전 쌩라이브로 노래 부른 정국 (오아시스 ""Let There Be Love"" 커버 & Seven)"
1459,"확신의 올라운더인 엔시티 재현.jpg (영업글,스압)"
1460,녹음할때 사람 자존심 다 갉아먹고 스트레스 주는 타입인 jyp 박진영
1461,서이초 사건 관련 추가 제보 발표한 서울교사노조
1462,우리 세대 뭔가 자기연민 쩔고 결핍없는거에 환상있는거 같음.jpg
1463,선생님 사망 가정통신문도 학부모회에게 검열받았던 고인의 학교
1464,임영웅 팬클럽이 사흘간 모금해서 수재민들에게 오늘 기부한 금액.jpg
1465,은근히 아동학대다 아니다 논쟁이 있는 행위
1466,미혼여성이라면 자주 겪는 유쾌하지 않은 농담.jpg
1467,현직 교사로서 서이초 사태에 대해서
1468,네이버페이 1원
1469,뉴진스 NewJeans 'Cool With You' Official MV (Performance ver.)
1470,배달음식 끊은 여동생이 장하다고 음식 만들어준 오빠
1471,고학년 담임을 맡고 3월에 받은 가정환경조사서
1472,이번주에 시작했다는 가비 버블 현황
1473,나스 화장품 대참사.jpg
1474,지금 한국의 대통령은 푸바오🐼🐼 입니다.
1475,아기바오 약 2주만의 변화 한눈에 보기
1476,블라인드에 올라온 서이초의 진실글
1477,찐으로 세계에서 먹히고 있는 핫한 한식
1478,갓 입대한 미국 여군이 사임한 이유
1479,새로뜬 방탄소년단 제이홉 군대 사진
1480,스포티파이 역사상 가장 빠르게 1억 스밍 달성했다는 방탄 정국 신곡 Seven
1481,방금전 홍김동전에서 의견 갈렸던 주제
1482,"리사 수 ""한국 언론을 믿냐"".jpg"
1483,강아지 미용 맡기고 데리러 갔는데 강아지가 사라진거야;;
1484,님들아 유치원 교사는 학부모들이 인스타 팔로해서 몇시에 피드나 스토리 올렸는지도 봅니다.twt
1485,"영화 밀수 시사회 아이유 ,윤아, 지수 .jpg"
1486,한국에서 구속 수사 받는 방법
1487,가슴 몽글몽글해지는 푸바오 ❤ 송바오 (스압)
1488,중국이 한국한테서 지키고싶어한다는 공자
1489,mbti로 자기 반응 달아보세요~!
1490,인체를 너무 잘그려서 어떻게 공부했냐고 웹툰작가한테 물어봤더니.jpg
1491,"중국 MZ세대에게 한국, 미국, 일본 중 어느 나라가 제일 싫은지 물어봄"
1492,현직 교사1) 자는 애를 깨울 수도 없어요. 기자) 왜요?
1493,“집값 떨어질까봐”…‘침수 낙인’ 우려에 물막이판 거부한 입주민들
1494,"담임폭행 양천구 초등학생 ""전학"" 결정"
1495,서천석 소아청소년정신과 전문의가 쓴 금쪽이류의 방송이 유해한 이유
1496,박정민 배우 응원간 배도라지
1497,연세우유빵 득표 현황
1498,"""씨알도 안 먹히는데…"" 오은영 '금쪽이' 방송 비판한 박사"
1499,아이돌 더쿠들에게 닥쳐올 미래.jpg
1500,아이돌 더쿠들에게 닥쳐올 미래.jpg
1501,BBC '라이브 라운지' 방탄소년단 정국 'SEVEN' 'let there be love' 라이브
1502,오늘자 아이유 밀수 시사회
1503,"서초구 초등학교 수정된 입장문…""학부모회 검토과정서 빠진 듯"""
1504,졸업앨범에서 점점 교사들 얼굴이 빠지기 시작하는 이유
1505,서강대는 왜 존재감이 없는가? 에 대한 고찰
1506,충격적인 어제자 어느 아파트 근황.jpg
1507,추모 거부한건 서이초임
1508,7월 셋째 주 <엠카> 1위 방탄소년단 정국 'SEVEN' 🎉
1509,서이초 유가족 분들 기자회견 하셨네
1510,서이초 교사님 생전 글.jpg
1511,"""우리 아들 보낼 수 없어""…해병대사령관 붙잡고 통곡한 엄마(종합)"
1512,서이초 동료 교사 제보 뉴스
1513,서울 지하철에서 작동하는 꼬라지를 본적없는 물건
1514,"교사의 입에서 ""조심하겠다""라는 말을 듣고 돌아와야 합니다."
1515,굉장히 인간적인 방탄소년단 뷔의 운동 루틴
1516,에버랜드 바오네 영상 아웃트로(?) 바뀜
1517,진짜 미친거같은 요즘 우리나라 상황들
1518,요즘 학생 애들 돈 씀씀이...jpg
1519,얼굴은 그대론데 키가 엄청 커버린 11살 엄지온
1520,이즘 개설한 이후 역대급 혹평 내린 앨범
1521,예전엔 쌌던 식자재
1522,서울시 서이초 서초구. 교사 추모식 현장 중계
1523,"[속보]헌재, ‘이태원 참사’ 이상민 행안부 장관 탄핵심판 25일 선고"
1524,"현재 맘카페 인기글 ""저는 초등교사입니다"""
1525,"얼마전 초등교사 폭행했던 아이 부모.""용서구하고 사죄하겠다"""
1526,운동하는 방탄소년단 뷔 (위버스)
1527,씨유 어플에서 단종된 연세생크림빵 투표중
1528,아무것도 안하고 그저 추모하는 사람들 내쫓고 교문막는 경찰(ㅅㅇㅊ 실시간)
1529,무늬 생긴 2주차 쌍둥이 바오바오들.jpg
1530,일본에서 오염수 방류 찬성 집회중인 엄마부대
1531,논란 중인 학부모와 소송해서 이긴 교사
1532,티라노 사우루스 복원도 변화 jpg
1533,psg 경기보느라 ㅇㅇㅇㅇㅇㅇ도 못알아본 파비앙
1534,유튜브 프리미엄 가격 인상 예정
1535,방탄소년단 뷔 인스타 스토리 😤
1536,토요일(7/22) 초등교사 집회 예정이라고 함
1537,서이초 화환 근황
1538,AI 논란으로 하루만에 표지 교체한 웹소설.jpg
1539,'경상북도 안동'하면 떠오르는 건?
1540,"90년대 최고 인기브랜드였다는 ""스톰292513"".jpg"
1541,<본인등판> 엑소 디오 도경수 출연
1542,트래비스 스콧X더 위켄드X배드 버니 'KPOP' 가사 일부
1543,부모님 용돈 배달사고의 현장.jpg
1544,"🐼🩷생일기념 할부지들,팬들이 만들어준 모빌에 무아지경 뚠빵이(약 스압)"
1545,"헌재, 책값 할인율 제한 '도서정가제' 합헌 결정…전원일치"
1546,반쯤 직장인 출근템된 유나의 애착가방
1547,대한민국 해병대 SNS 故채수근 상병 추모
1548,환승연애 해은 인스타 업뎃 (청룡어워즈)
1549,해연들 새 콜라보 곡 “KPOP”의 커버 사진이 일장기 같다는 논란.twt
1550,심리학자1: 아이를 이해하고 그랬구나 수용하며 키움 vs 심리학자2: 보상과 처벌로 키움 - 어느 아이가 누가 감옥에 갔을까?
1551,숨쉬기 운동만 하는 덬들에게 추천하는 10분 모닝루틴
1552,💚영원한 아기판다 푸바오💚 세 살 생일을 축하해!🎉
1553,"[속보] 책값 할인율 정한 '도서정가제'…헌재, 합헌 결정"
1554,미국 파워볼 1등 당첨자 나옴
1555,"양조위, 뉴진스 MV 노개런티 출연 ""韓 팬들에게 선물하고 싶었다"""
1556,(펌) '반지의 제왕'에서 나즈굴 무리가 호빗들만 보면 난리를 쳤던 이유...jpg
1557,애인 차 안에 콜라 쏟았는데 40만원 물어달라고 함
1558,폭우에 집이 떠내려가서 인터넷 해지를 하게 되면?
1559,"""근조 화환·꽃다발 멈춰주세요"" 호소한 학부모, 비판 쏟아지자 글 삭제"
1560,대학교도 교수님한테 학부모가 전화해?
1561,"김영환 첫 사과 ""한두명 사상만 난 줄…일찍 가도 바뀔 건 없어"""
1562,요즘 초등학교 수학여행
1563,JYP 사옥 앞에서 트럭 시위 중인 ITZY 채령 중국 팬덤
1564,"가수 청림, 대장암 투병 중 별세…향년 37세"
1565,"스트레이키즈 현진, 베르사체 글로벌 앰버서더 발탁"
1566,핫게간 문자 학부모 후속
1567,"분명 오은영도 아이들 악을쓰고 떼를 써도 사회규칙은 엄격하게 훈육, 폭력은 무조건 안됨 단호하게 가르쳤음"
1568,요즘 존나 꼴값떠는 대한민국
1569,[단독] CJ ENM “티빙ㆍ웨이브 합병 안한다”…살아 날 묘책이라도
1570,"""가난한 사람은 저런 곳에 사는구나"" 소리 들었던 배우 근황.jpg"
1571,푸바오🐼 2차 생일 케이크🎂
1572,학부모 개진상 민원 모음집.blind
1573,유투버 쯔양 근황.jpg
1574,미국 식당에서 식사 후 받은 계산서
1575,"25일 출시, 스타벅스 x 블랙핑크 콜라보 제품 안내(블랙핑크 카드 포함)"
1576,수해지원나간 해병대 장병들 식사 장면
1577,앞으로 10년 뒤면 살인사건 많이 일어날걸.dc
1578,[위버스매거진] 방탄소년단 정국 화보+인터뷰 “제 스스로가 좀 바뀌고 있는 것 같아요”
1579,환승연애2 현규 & 수지 투샷
1580,출연자 전원이 틀린 문해력문제
1581,환승연애2 정현규 인스스 업뎃 (feat. 차은우)
1582,서이초 공식입장 수정됨
1583,서이초 사망 교사 사촌 오빠가 단 걸로 추정되는 댓글+추가 유족측 장례 거부
1584,셀프계산의 본질적 문제를 꼬집는 현수막
1585,주차구역이 안보여서 오디오 소리를 줄임.jpg
1586,가성비로 프랑스 여행하는 방법.twt
1587,"아슬아슬 선 넘나드는 K팝 트럭시위, 팬덤인가 갑질인가"
1588,유한양행이 신설한 출산축하금
1589,"늑장 논란 김영환 충북지사 ""일찍 갔다고 바뀔 게 있나"""
1590,야 어제 어떤 선생 죽었더라
1591,근면성실 반차없이 오늘도 출근한 러바오🐼.gif
1592,"""내 아들을 괴롭혀?""…학폭 중학생들 '뺨 100대' 친 아빠"
1593,서이초 공식 입장 (수정전)
1594,푸탄일🐼❤️ 케이크와 사랑에 빠진 푸바오(실시간)
1595,오늘 생일상 받은 푸바오 상황.gif
1596,"서울 강남 서이초 초등학교, 학부모 갑질 사건 정리글.jpg"
1597,'극단 선택' 서초 초등교사 학교 앞 추모하는 초등학생들
1598,"하하, '고딩엄빠3' 하차하며 남긴 말 ""피임 잘합시다"""
1599,밖에 나가면 뭐든 너무 힘이 들어서 집에 가고 싶다는 미주.jpg
1600,와 진짜 요즘 2030 정서 그대로다... 소름돋을만큼 이 한 장에 다 담김.twt
1601,(요즘 학부모 수준) 저도 편법으로 선생님을 죠질수 있다는것만 기억해주시겠어요^^☆
1602,서이초 교사 자살은 단순히 교육계만의 문제가 아니다
1603,초임 교사 자살로 몰아간 학부모가 한 말.jpg
1604,초등학교 교사가 새벽 1시에 받은 문자
1605,오늘자 인천공항 아이브 장원영.jpg
1606,한기호 의원 공식 입장문: 손자손녀 서이초 안다님 앞으로 허위사실유포하면 고소하겠음
1607,추모 꽃다발 놓는 학생
1608,학원 강사에게도 예외없는 멍청한 학부모 민원
1609,카카오 택시 근황ㄷㄷㄷㄷㄷ
1610,넷플릭스 <마스크걸> 주오남 삼킨 안재홍.jpg
1611,실시간 중국 ipanda 유튜브 푸바오🐼 생일 라이브 중
1612,서이초 교사 추모했다가 아침 7:30분에 학부모한테 받은 문자
1613,노키즈존을 반대하는 가장 큰 이유.jpg
1614,"현직 초등교사가 겪은 금쪽이, 그 반의 현실 알려드립니다"
1615,기사 팁주기 기능 도입한 카카오 택시
1616,"[르포]""주휴수당이라도 없애주면 안되나요?""…'나홀로 사장님 ↑'"
1617,"서이초 1학년 해당반 학부모 트윗 (교사 바뀐적X, 대부분 학부모들도 해당 교사 좋아했다)"
1618,[단독] '극단 선택 서초 초등교사' 오늘 추모문화제 연다
1619,이게 학부모다
1620,서이초 추모 근황
1621,예천서 실종된 해병대원 숨진 채 발견
1622,"[단독] 뷔, 3분기 솔로출격…방탄소년단 최종병기 등판"
1623,오늘부터 트렌타 사이즈 판매하는 스타벅스
1624,서이초 교사분 자살사건 관련의혹 국회의원  입장표명
1625,현재 서이초 앞 근황
1626,방탄소년단 지민에게 기타를 주고싶다는 라이언 고슬링 (feat. 켄)
1627,"내년 최저임금 9860원, 도쿄보다 높다"
1628,한국인들이 잘 모르는 친일일뽕 국가
1629,서이초 교사 사망사건 유가족 댓글
1630,엘리멘탈은 잘하면 올해 외국영화 흥행 1위도 노려볼수 있겠습니다.
1631,한국 프로야구 굿즈 역사에서 반응 좋았던 굿즈 vs 다들 충격받았던 굿즈
1632,"조희연 서울시교육감 ""서초구 초교 극단 선택 교사 명복 빌어, 사인 파악 아직"""
1633,교원평가 성희롱 공론화하셨던 선생님 결국 퇴직하심
1634,얼마전 초등학교에서 일어난 끔찍한 아동학대
1635,뉴진스 신곡 Cool With you 뮤비 해석
1636,베트남 비엣젯 항공 선택했다가 4박 5일 여행 강제로 3박 4일 된 후기
1637,내일 아침 서이초 교문 앞 상황 예언함
1638,더쿠덬이 찍은 현규 해은 퇴근길 손잡는 영상
1639,추모객들이 늘어나고 있는 서이초 정문앞 상황
1640,[KBO] 야구팬들 떨고있는 오늘 10개구단 단장들 일정
